season,team,conference,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.pointsPerOpportunity,offense.fieldPosition.averageStart,offense.fieldPosition.averagePredictedPoints,offense.havoc.total,offense.havoc.frontSeven,offense.havoc.db,offense.standardDowns.rate,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.rate,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.rate,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.rate,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.pointsPerOpportunity,defense.fieldPosition.averageStart,defense.fieldPosition.averagePredictedPoints,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,defense.standardDowns.rate,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.rate,defense.passingDowns.ppa,defense.passingDowns.totalPPA,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.rate,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.rate,defense.passingPlays.ppa,defense.passingPlays.successRate,defense.passingPlays.explosiveness,CollinHavocRate,CollinHavocAllowedRate,SP,TAN
2021,Air Force,Mountain West,221,37,0.25169289,55.6241285,0.40723982,1.44962352,0.7,0.140625,3.0515625,586,2.74626866,184,14.625,351,4.05882353,67.5,1.622,0.09049774,0.06334842,0.02714932,0.70135747,0.09762369,0.41290323,1.16278109,0.29864253,0.61352207,0.39393939,2.15569721,0.86877828,0.22520251,43.238882,0.41145833,1.27326029,0.12669683,0.60523817,16.9466688,0.39285714,2.71623221,185,35,0.13742078,25.4228437,0.31351351,1.55350072,1,0.20238095,2.75238095,231,2.85185185,77,12.7,127,4.5,74.9,-1.046,0.22702703,0.13513514,0.09189189,0.58918919,0.04666499,0.35779817,1.18378517,0.41081081,0.26758368,12.3904849,0.25,2.31239052,0.45405405,0.18544813,15.5776428,0.28571429,1.52694927,0.52972973,0.12643352,0.33673469,1.67068172,0.1890756303,0.06802721088,0,73
2021,Akron,Mid-American,287,47,0.10164673,29.1726121,0.40766551,1.16199454,0.61111111,0.1294964,3.20215827,445,2.7962963,151,6.05263158,115,4.22222222,73.7,1.116,0.18118467,0.14634146,0.03484321,0.65156794,0.04284814,0.45454545,1.00499049,0.34843206,0.2116001,0.32,1.57903657,0.48432056,0.1221793,16.9829228,0.39568345,1.08402042,0.51219512,0.09444134,13.8828771,0.41496599,1.27910534,242,43,0.44315789,107.24421,0.5661157,1.21143321,0.79166667,0.15789474,3.67669173,489,3.30769231,215,7.63333333,229,5.96,69.3,-1.485,0.11570248,0.10330579,0.01239669,0.77272727,0.50295613,0.65240642,1.18067302,0.22727273,0.23984389,51.1556194,0.27272727,1.46161612,0.54958678,0.42171873,56.0885909,0.56390977,1.11016903,0.45041322,0.46931761,0.56880734,1.33393021,0.09442060086,0.1569343066,-24.1,49
2021,Alabama,SEC,263,45,0.3922389,103.158831,0.48288973,1.38986398,0.71428571,0.184,3.092,387,2.90566038,154,8.40909091,185,5.39285714,69.3,1.5,0.14828897,0.11406844,0.03422053,0.70722433,0.31698771,0.52688172,1.18991903,0.29277567,0.57401452,0.37662338,2.06554004,0.47528517,0.14695226,18.3690319,0.472,0.93160913,0.52471483,0.61441883,84.7897992,0.49275362,1.78746746,245,49,0.07682803,18.8228673,0.37959184,1.17072804,0.58823529,0.23308271,2.38796992,318,2.95555556,133,6,96,4.13333333,74.2,-1.055,0.20816327,0.13061224,0.07755102,0.66530612,0.00044767,0.43558282,0.97084376,0.33469388,0.22865728,19.8522446,0.26829268,1.8158091,0.54285714,-0.0077397,-1.0293773,0.36842105,0.94542133,0.45714286,0.17725218,0.39285714,1.42163778,0.2049180328,0.1136363636,26.3,103.5
2021,Appalachian State,Sun Belt,292,49,0.29458728,86.0194864,0.52054795,1.1316937,0.70833333,0.2,3.1425,503,3.29850746,221,7.3,219,4.40740741,73.8,1.151,0.15753425,0.10273973,0.05479452,0.71575342,0.33952925,0.58851675,1.05281303,0.28424658,0.18142015,0.34939759,1.46625652,0.54794521,0.21318804,34.1100869,0.5125,1.01310542,0.45205479,0.39325303,51.9093995,0.53030303,1.27061139,265,47,0.09965499,26.4085715,0.38867925,1.27915873,0.88888889,0.25225225,2.5,278,3.77142857,132,6.95,139,2.81818182,72.8,-1.208,0.16981132,0.10943396,0.06037736,0.63396226,0.12708353,0.46428571,1.06208056,0.36603774,0.05214989,16.7913917,0.25773196,1.95644261,0.41886792,0.08664126,9.61717974,0.37837838,1.11347032,0.58113208,0.10903501,0.3961039,1.39323927,0.1698113208,0.1081081081,11.2,84
2021,Arizona,Pac-12,295,54,-0.014443,-4.2606988,0.40677966,0.8612149,0.83333333,0.21138211,2.89674797,356,2.55769231,133,4.38888889,79,2.38095238,73.9,1.108,0.18644068,0.13220339,0.05423729,0.68474576,-0.0066003,0.5,0.74241866,0.31525424,-0.0314778,0.20430108,1.49271069,0.41694915,0.07353364,9.04463798,0.43902439,0.76128497,0.57966102,-0.0371668,-6.3555258,0.38011696,1.06440324,244,53,0.19649754,47.9453998,0.37704918,1.41752092,0.69230769,0.1986755,2.80728477,424,3.28846154,171,8.85185185,239,4.55555556,71.9,-1.259,0.19262295,0.12295082,0.06967213,0.6352459,0.08545488,0.40645161,1.09539398,0.3647541,0.38988644,33.7343103,0.3258427,2.11731392,0.61885246,0.11711176,17.6838755,0.37748344,1.11354821,0.37295082,0.37070671,0.36263736,2.13371098,0.1746031746,0.1655405405,-12.3,64.5
2021,Arizona State,Pac-12,251,44,0.371231,93.1789814,0.52988048,1.18667956,0.9047619,0.13986014,3.87692308,554,3.36111111,242,6.47222222,233,4.71428571,68.6,1.568,0.14741036,0.11952191,0.02788845,0.73306773,0.35999277,0.59782609,1.0516138,0.26693227,0.4020942,0.34328358,1.83264623,0.56972112,0.44491009,63.6221431,0.57342657,1.09184728,0.43027888,0.27367443,29.5568383,0.47222222,1.33915499,232,44,0.07050283,16.3566575,0.36637931,1.06717846,0.77777778,0.16666667,3.13888889,396,3.34090909,147,6.19047619,130,3.42105263,75.3,-1.015,0.20689655,0.13793103,0.06896552,0.68103448,0.07088046,0.43670886,0.88938604,0.31896552,0.06969654,2.41608288,0.21621622,1.83390829,0.54310345,0.17648768,22.2374478,0.42857143,0.91868935,0.44396552,0.02345712,0.30097087,1.32583693,0.1991525424,0.1215686275,17.3,86
2021,Arkansas,SEC,272,54,0.30431045,82.7724423,0.46323529,1.237162,0.83333333,0.20765027,3.18360656,583,2.97647059,253,8.19444444,295,3.20833333,71.4,1.313,0.14705882,0.10294118,0.04411765,0.69485294,0.23816029,0.51322751,1.11914035,0.30514706,0.45494153,0.34939759,1.63192407,0.67279412,0.23464907,42.9407798,0.50273224,1.00991559,0.31985294,0.4875932,42.4206084,0.3908046,1.85206404,260,52,-0.0242105,-6.2947248,0.34230769,1.10924034,0.61111111,0.25581395,2.37984496,307,1.82608696,84,24,144,2,70.3,-1.333,0.20384615,0.14230769,0.06153846,0.63461538,-0.0249065,0.44848485,0.92153119,0.36538462,-0.0230016,2.35059259,0.15789474,2.03527213,0.49615385,-0.0518266,-6.6856299,0.34883721,0.93414147,0.49615385,0.01822165,0.34108527,1.28831872,0.1923076923,0.1102941176,15.4,87
2021,Arkansas State,Sun Belt,244,47,0.22505187,54.9126564,0.3852459,1.29918682,0.75,0.12941176,3.16470588,269,2.51724138,73,10.1111111,91,3.7,72.5,1.234,0.22131148,0.11885246,0.10245902,0.66803279,0.15989154,0.44171779,1.1011121,0.33196721,0.35617697,0.27160494,1.94743137,0.34836066,0.09199639,7.81969351,0.41176471,0.72884752,0.64754098,0.3128731,49.4339505,0.37341772,1.6375237,210,43,0.38241934,80.3080616,0.45238095,1.50064574,0.90909091,0.125,3.23295455,285,3.09677419,96,12.7333333,191,4.05555556,73,-1.247,0.18571429,0.0952381,0.09047619,0.68571429,0.2738393,0.48611111,1.24870327,0.31428571,0.61932125,55.2847428,0.37878788,2.20608467,0.41904762,0.3209808,28.2463106,0.44318182,1.17311827,0.57142857,0.46070619,0.46666667,1.72874524,0.1522491349,0.1290322581,-15.3,63.5
2021,Army,FBS Independents,263,41,0.3491718,91.8321834,0.49809886,1.14569943,0.86842105,0.11020408,3.16897959,776,2.61904762,220,12.2903226,381,5.30769231,63,1.944,0.09885932,0.08365019,0.01520913,0.79087452,0.28356861,0.53365385,0.92185835,0.20912548,0.59727112,0.36363636,2.38801741,0.93155894,0.28860622,70.7085235,0.48979592,1.03494989,0.06844106,1.17353666,21.1236599,0.61111111,2.35387622,179,34,0.21603378,38.6700469,0.39106145,1.47457175,0.71428571,0.21538462,2.62923077,171,3.31818182,73,7.36363636,81,3.66666667,77.1,-0.841,0.18994413,0.08379888,0.10614525,0.66480447,0.15012073,0.43697479,1.30988917,0.33519553,0.34676134,25.78013,0.3,1.95032144,0.36312849,0.20025246,13.0164097,0.4,1.28202956,0.63128492,0.22814274,0.38938053,1.58834668,0.2010050251,0.0780141844,2.8,76
2021,Auburn,SEC,276,46,0.36959914,102.009363,0.49275362,1.31625786,0.76190476,0.11724138,3.62827586,526,3.49206349,220,12.84375,411,4.55172414,69.4,1.5,0.11956522,0.07246377,0.04710145,0.72826087,0.34387067,0.53731343,1.1740984,0.27173913,0.43855144,0.37333333,1.86458722,0.52536232,0.42848636,62.1305219,0.51724138,1.23624427,0.47463768,0.30441863,39.8788409,0.46564885,1.41463523,269,51,0.01632738,4.39206536,0.39405204,0.86448775,0.52173913,0.26666667,2.26,305,3.02941176,103,10.0714286,141,4.23076923,75.2,-0.965,0.2267658,0.18959108,0.03717472,0.66171004,-0.0204293,0.42696629,0.89917267,0.33828996,0.08822512,25.2182842,0.32967033,0.77661926,0.50185874,-0.0104986,-1.4173061,0.31111111,1.13264513,0.48698885,0.19250599,0.46564885,1.04054948,0.2209302326,0.0802919708,13,88.5
2021,Ball State,Mid-American,278,51,0.00424933,1.18131388,0.36330935,0.9867183,0.6875,0.13178295,3.09922481,400,2.95121951,121,6.44444444,116,3.29411765,71.8,1.276,0.15107914,0.10071942,0.05035971,0.67985612,-0.0783236,0.42328042,0.72058265,0.32014388,0.17960077,0.23595506,2.0005684,0.46402878,0.1264102,16.3069154,0.36434109,1.1487517,0.5323741,-0.0890423,-13.178265,0.35810811,0.89838783,268,46,0.26405593,70.7669885,0.49626866,1.07003369,0.82352941,0.11971831,3.49507042,496,2.578125,165,11.8235294,201,3.375,73.5,-1.186,0.12313433,0.07462687,0.04850746,0.71641791,0.24747389,0.58333333,0.88468011,0.28358209,0.30594738,42.6164638,0.27631579,2.0585861,0.52985075,0.23718045,33.6796234,0.48591549,0.91150187,0.46268657,0.34368116,0.50806452,1.31280716,0.1176470588,0.1122807018,-16.6,69.5
2021,Baylor,Big 12,258,44,0.49907042,128.760168,0.55426357,1.27694252,1,0.09202454,4.06809816,663,3.36046512,289,7.45454545,328,4.53571429,69.2,1.44,0.12403101,0.10852713,0.01550388,0.75968992,0.52162657,0.62244898,1.18289296,0.24031008,0.42776387,0.33870968,1.8233257,0.63178295,0.5200316,84.7651515,0.56441718,1.21335037,0.36821705,0.46310544,43.9950164,0.53684211,1.39165778,251,45,0.14943708,37.5087062,0.36653386,1.26731124,1,0.11278195,3.17669173,423,2.72340426,128,8.73684211,166,3.76470588,74.9,-0.981,0.19920319,0.14342629,0.05577689,0.65338645,0.04861273,0.41463415,1.01039301,0.34661355,0.33949676,27.840834,0.27586207,1.99524624,0.52988048,0.11172243,14.8590834,0.37593985,1.00022634,0.44621514,0.24857887,0.35714286,1.69523004,0.1818181818,0.111969112,13,80.5
2021,Boise State,Mountain West,265,51,0.18155356,48.1116922,0.43018868,1.17810206,0.73333333,0.264,2.2056,276,2.24390244,92,4,44,3.85714286,68.3,1.538,0.17735849,0.13584906,0.04150943,0.68301887,0.0970711,0.49171271,0.98400043,0.31698113,0.36359312,0.29761905,1.86910388,0.47169811,-0.0437538,-5.4692311,0.4,0.80169691,0.52830189,0.38272088,53.5809233,0.45714286,1.47216859,287,54,0.13359809,38.3426506,0.40766551,1.04706593,0.75,0.20809249,2.98265896,516,2.82089552,189,8.71428571,244,2.55,76.9,-0.923,0.19163763,0.11149826,0.08013937,0.66898955,0.03676977,0.453125,0.74187834,0.33101045,0.32929322,25.0951782,0.31578947,1.93210994,0.60278746,0.11640986,20.138906,0.41040462,0.86818716,0.39372822,0.22208122,0.39823009,1.50570797,0.1836734694,0.1438848921,5.6,80
2021,Boston College,ACC,252,39,0.39435293,99.3769396,0.51587302,1.25311902,0.84,0.15,3.029375,485,2.33870968,145,15.5555556,280,4.86363636,72.4,1.255,0.10714286,0.07142857,0.03571429,0.76587302,0.31939418,0.56476684,0.97403801,0.23412698,0.63955698,0.3559322,2.70168234,0.63492063,0.25846651,41.3546417,0.53125,0.91917478,0.36507937,0.63067715,58.0222979,0.48913043,1.88390259,237,43,0.01773004,4.2020186,0.37974684,1.13451417,0.65,0.16239316,2.68205128,314,2.35294118,80,7.77777778,70,3.05555556,74.4,-1.069,0.16244726,0.0907173,0.07172996,0.71308017,-0.0565153,0.40236686,0.83827824,0.28691983,0.20225141,10.1329681,0.32352941,2.05015249,0.49367089,-0.0506919,-5.9309495,0.35897436,0.82214387,0.50632911,0.0844414,0.4,1.40783819,0.1680672269,0.08108108108,10.2,78
2021,Bowling Green,Mid-American,251,48,-0.0256407,-6.4358058,0.35458167,1.11238763,0.64285714,0.25742574,1.85742574,188,2.69230769,70,6.66666667,60,3.16666667,72.2,1.262,0.20318725,0.1314741,0.07171315,0.62948207,-0.0908584,0.41772152,0.8790624,0.37051793,0.08515938,0.24731183,1.78192959,0.40239044,-0.1123478,-11.34713,0.33663366,0.75305244,0.58964143,0.07223826,10.6912621,0.37162162,1.33452211,304,51,0.08029255,24.4089342,0.40789474,1.04896851,0.86363636,0.13142857,3.25142857,569,2.17333333,163,5.47619048,115,3.25,68.8,-1.505,0.15131579,0.09868421,0.05263158,0.71052632,0.09037195,0.5,0.90740256,0.28947368,0.0555522,-6.0616355,0.18181818,2.00453867,0.57565789,0.18760673,32.8311779,0.48,0.87467996,0.41447368,-0.0481082,0.30952381,1.45091432,0.1591695502,0.1551020408,-12.5,57
2021,Buffalo,Mid-American,211,34,0.1658429,34.9928512,0.38862559,1.17049624,0.76470588,0.10526316,2.84035088,324,2.44827586,71,11.7272727,129,3.42857143,76.4,0.981,0.12322275,0.06635071,0.05687204,0.71090047,0.06000096,0.41333333,1.00810108,0.28909953,0.42610995,0.32786885,1.67392123,0.54028436,0.09635216,10.984146,0.37719298,1.01010803,0.4549763,0.25447225,24.4293359,0.40625,1.34733452,203,37,0.23415551,47.5335677,0.44334975,1.28225482,0.69230769,0.1440678,3.11271186,367,3.1,155,14.173913,326,2.91666667,67,-1.586,0.17241379,0.13300493,0.03940887,0.68965517,0.0953175,0.45,1.06626832,0.31034483,0.54268441,35.0640505,0.42857143,1.78622333,0.58128079,0.22701582,26.7878666,0.43220339,1.19935606,0.408867,0.42245844,0.45783133,1.71720827,0.1666666667,0.0614334471,-5,67.5
2021,BYU,FBS Independents,255,43,0.29173581,74.3926303,0.48627451,1.198125,0.8,0.20863309,2.98561151,415,3.69230769,192,6.27586207,182,4.34782609,71.6,1.269,0.15686275,0.11764706,0.03921569,0.71764706,0.30828032,0.55191257,1.0242364,0.28235294,0.24968517,0.31944444,1.96172276,0.54509804,0.2229329,30.9876738,0.4676259,1.06367608,0.45098039,0.39280058,45.1720667,0.50434783,1.39992525,267,41,0.20281089,54.1505064,0.46816479,1.12530275,0.72727273,0.14728682,3.22790698,416,2.85185185,154,9.2,184,3.36363636,75,-1.057,0.17977528,0.11610487,0.06367041,0.71910112,0.18626716,0.54166667,0.96687224,0.28089888,0.24516282,19.1259089,0.28,1.90991101,0.48314607,0.27150851,35.0245976,0.49612403,1.03461905,0.51685393,0.13859354,0.44202899,1.22044631,0.1679104478,0.1294117647,7.9,79
2021,California,Pac-12,258,46,0.32005402,82.5739361,0.47674419,1.28936394,0.92307692,0.08108108,4.07567568,452,2.96610169,175,8.14285714,171,4.28571429,76,0.951,0.11627907,0.0620155,0.05426357,0.69379845,0.23124872,0.51955307,1.06766738,0.30620155,0.52127107,0.37974684,1.97662327,0.43023256,0.31761687,35.2554722,0.53153153,0.99944383,0.55426357,0.36119979,51.6515695,0.44755245,1.55663405,272,47,0.23476828,63.8569717,0.42647059,1.40742507,0.85714286,0.13913043,3.09130435,356,2.44444444,110,11,121,3.14814815,70.2,-1.39,0.14705882,0.07352941,0.07352941,0.66176471,0.21455724,0.47777778,1.10876657,0.33823529,0.27431162,51.674604,0.32608696,2.26357945,0.42279412,0.16321593,18.7698319,0.42608696,1.03073917,0.56985294,0.33338454,0.43225806,1.68291178,0.1403508772,0.07924528302,2.6,78.5
2021,Central Michigan,Mid-American,322,54,0.1789728,57.6292401,0.39751553,1.35810137,0.76923077,0.18243243,3.28378378,486,3.43333333,206,9,306,3.34375,72.7,1.225,0.19875776,0.13975155,0.05900621,0.59937888,0.12127019,0.4611399,1.02772235,0.40062112,0.26530305,0.30232558,2.11204323,0.45962733,0.12818436,18.9712848,0.43243243,0.92533227,0.5310559,0.26614031,45.5099931,0.37426901,1.79087047,236,52,0.15515647,36.6169267,0.36440678,1.50501067,0.8,0.23684211,2.38245614,272,3.10526316,118,8.41176471,143,4.61904762,73.6,-1.204,0.21186441,0.14830508,0.06355932,0.61016949,0.11342501,0.4375,1.22665268,0.38983051,0.22047527,49.715736,0.25,2.2674695,0.48305085,-0.0830259,-9.4649558,0.29824561,1.0349024,0.51271186,0.41087385,0.42975207,1.81238915,0.2092050209,0.1503067485,-5.4,67
2021,Charlotte,Conference USA,279,46,0.25875169,72.1917206,0.4265233,1.40753952,0.68421053,0.20754717,2.94465409,468,2.84375,182,8.69565217,200,4.33333333,72.5,1.236,0.17562724,0.11469534,0.0609319,0.65591398,0.21549992,0.47540984,1.26719098,0.34408602,0.34120036,0.33333333,1.78911213,0.56989247,0.17864462,28.4044943,0.41509434,1.21912283,0.42293907,0.42646143,50.3224483,0.44915254,1.64217163,251,49,0.29249436,73.4160834,0.44621514,1.3772476,0.75,0.1056338,3.52887324,501,2.70422535,192,11.6538462,303,3.61904762,73.2,-1.145,0.15936255,0.11155378,0.04780876,0.72908367,0.30412744,0.52459016,1.25361731,0.27091633,0.26118768,25.9114707,0.23529412,2.11902934,0.56573705,0.33453953,47.5046127,0.48591549,1.19505518,0.43426295,0.23771991,0.39449541,1.66960286,0.1538461538,0.1232394366,-11.3,63.5
2021,Cincinnati,American Athletic,187,38,0.31040441,58.0456249,0.4973262,1.21336636,1,0.19148936,3.41170213,321,3.26829268,134,7.83333333,141,5.33333333,67.8,1.6,0.12299465,0.0855615,0.03743316,0.72727273,0.30111264,0.55147059,1.10661674,0.27272727,0.33518248,0.35294118,1.65815643,0.5026738,0.33166965,31.1769468,0.5212766,1.10097816,0.4973262,0.28891052,26.8686781,0.47311828,1.33852595,214,38,-0.0200666,-4.294259,0.32242991,1.14109941,0.81818182,0.20175439,2.70614035,309,2.60606061,86,5.75,69,2.11111111,72.3,-1.218,0.20560748,0.11214953,0.09345794,0.61214953,-0.0541554,0.3740458,1.03512611,0.38785047,0.03373612,-6.8467374,0.24096386,1.40073398,0.53271028,0.02239016,2.55247832,0.31578947,1.04509622,0.46728972,-0.0684674,0.33,1.24583015,0.1898148148,0.1075268817,15.8,89.5
2021,Clemson,ACC,248,48,0.04420835,10.9636713,0.39919355,1.03084536,1,0.11504425,3.24513274,367,2.51162791,108,7.46153846,97,4.05555556,71.4,1.33,0.16935484,0.11290323,0.05645161,0.66129032,-0.071855,0.45731707,0.7019021,0.33870968,0.27080818,0.28571429,2.05879306,0.45564516,0.203754,23.0242025,0.43362832,1.02277637,0.54032258,-0.0754716,-10.113195,0.36567164,1.09969358,289,49,-0.0209212,-6.0462272,0.33564014,1.03077985,0.78571429,0.15068493,2.73493151,399,2.34042553,110,5.25,63,1.35294118,73.1,-1.203,0.14532872,0.10726644,0.03806228,0.64705882,-0.1631382,0.36898396,0.71191116,0.35294118,0.23980992,2.26932269,0.2745098,1.81656341,0.50519031,-0.0569558,-8.3155499,0.34246575,0.73922402,0.49480969,0.01586939,0.32867133,1.34094563,0.1551724138,0.128,20.8,87.5
2021,Coastal Carolina,Sun Belt,189,28,0.46150535,87.2245113,0.59259259,1.22480319,0.71428571,0.14166667,3.34666667,402,3.03571429,170,7.84615385,204,5.30434783,71.3,1.295,0.1005291,0.06349206,0.03703704,0.80952381,0.33492105,0.58823529,1.04403407,0.19047619,0.99948865,0.61111111,1.96431323,0.63492063,0.34794198,41.7530376,0.55833333,1.05234361,0.36507937,0.65900686,45.4714737,0.65217391,1.48157634,191,29,0.1111801,21.2353991,0.39790576,1.19909712,0.84615385,0.14141414,2.82323232,280,2.52777778,91,12.5,175,3.38461538,74.5,-1.028,0.16230366,0.12565445,0.03664921,0.66492147,0.11764808,0.46456693,1.09873795,0.33507853,0.09834519,8.8851233,0.265625,1.54740247,0.51832461,0.20780875,20.5730663,0.43434343,1.12728566,0.47120419,0.09872359,0.34444444,1.64131897,0.1474103586,0.06048387097,14.5,83.5
2021,Colorado,Pac-12,229,45,0.05548017,12.7049589,0.38427948,0.97797247,0.76923077,0.17266187,3.04388489,423,3.41176471,174,6.04,151,3.92857143,73.2,1.209,0.18777293,0.12227074,0.06550218,0.65502183,0.07837389,0.49333333,0.84583421,0.34497817,0.01201109,0.17721519,1.67641759,0.6069869,0.17791667,24.7304168,0.48201439,0.89208455,0.3930131,-0.1336162,-12.025458,0.23333333,1.25199585,250,47,0.1823683,45.592074,0.4,1.17849078,0.86666667,0.19512195,3.08292683,379,2.95652174,136,5.31578947,101,3.77272727,71.1,-1.361,0.152,0.108,0.044,0.648,0.10647478,0.4691358,0.92917491,0.352,0.32208137,27.2867332,0.27272727,1.96799104,0.492,0.14882391,18.3053408,0.40650407,0.99820984,0.508,0.21485617,0.39370079,1.35877173,0.1395348837,0.1244635193,-7.2,73
2021,Colorado State,Mountain West,243,45,0.08641877,20.9997612,0.35390947,1.1940426,0.57142857,0.15441176,2.97573529,405,2.8125,135,7.11764706,121,2.38888889,70.6,1.375,0.218107,0.11934156,0.09876543,0.62139918,-0.0274154,0.39072848,0.91618,0.37860082,0.27325529,0.29347826,1.80122385,0.55967078,0.06070164,8.2554236,0.375,0.86319512,0.44032922,0.11910596,12.7443376,0.3271028,1.67613465,207,46,0.02834815,5.86806728,0.27536232,1.4036686,0.8,0.29545455,2.00568182,177,2.94736842,56,6,36,2.9375,71.4,-1.306,0.19323671,0.14009662,0.0531401,0.58937198,-0.1208814,0.29508197,1.16176181,0.41062802,0.2425365,18.2347638,0.24705882,1.81836596,0.42512077,-0.1405306,-12.366697,0.21590909,1.21970713,0.57487923,0.15323331,0.31932773,1.49564934,0.1573033708,0.09841269841,-9.2,70.5
2021,UConn,American Athletic,275,59,-0.0630979,-17.351931,0.29090909,1.12551043,0.63157895,0.16528926,2.93884298,356,2.90243902,119,5.5,99,3.64285714,72.5,1.21,0.21090909,0.12363636,0.08727273,0.60727273,-0.1457708,0.32335329,0.93321453,0.39272727,0.06473887,0.24074074,1.52489421,0.44,0.04606379,5.57371803,0.37190083,0.86593157,0.55272727,-0.1267928,-19.272504,0.23026316,1.45925468,341,58,0.35374907,120.628432,0.51906158,1.13352028,0.92307692,0.11981567,3.28341014,713,2.72289157,226,7.96551724,231,4.88235294,68.8,-1.545,0.14076246,0.08504399,0.05571848,0.76246334,0.33569482,0.58846154,0.9807251,0.23753666,0.41170096,71.7850418,0.2962963,2.10758955,0.63636364,0.22508475,48.8433906,0.52534562,0.86023173,0.36363636,0.57891163,0.50806452,1.62804241,#N/A,#N/A,-29.3,47
2021,Duke,ACC,312,54,0.40291066,125.708125,0.50641026,1.32541258,0.88888889,0.12643678,3.46206897,602,2.74025974,211,11.5185185,311,4.46666667,71.2,1.315,0.12980769,0.09134615,0.03846154,0.71153846,0.36086726,0.55855856,1.19116842,0.28846154,0.5066177,0.37777778,1.81500892,0.55769231,0.38736879,67.4021691,0.50574713,1.19894437,0.43589744,0.46322861,62.9990911,0.51470588,1.48440118,275,50,0.23300395,64.0760851,0.40363636,1.32618318,0.69565217,0.15584416,2.87532468,443,2.88888889,156,8.73684211,166,4,72.3,-1.179,0.16727273,0.10181818,0.06545455,0.65454545,0.15661404,0.46111111,1.09338684,0.34545455,0.37774271,49.2639317,0.29473684,2.01625805,0.56,0.15349292,23.6379091,0.40909091,0.99464947,0.42181818,0.42468907,0.40517241,1.79815446,0.170212766,0.09907120743,-0.4,68.5
2021,East Carolina,American Athletic,270,56,0.11990783,32.3751133,0.36296296,1.43072961,0.78571429,0.21367521,2.64871795,310,2.91176471,99,17.6428571,247,3.05,72.2,1.242,0.20740741,0.13703704,0.07037037,0.63703704,0.16611746,0.41860465,1.38946198,0.36296296,0.03880521,0.26530612,1.54500917,0.43333333,0.08294286,9.70431433,0.33333333,1.27970534,0.56666667,0.14817516,22.670799,0.38562092,1.53055921,298,57,0.25554226,76.1515922,0.43288591,1.30014618,0.78571429,0.20863309,3.02158273,420,3.21818182,177,8.61538462,224,3.55172414,72.9,-1.201,0.19798658,0.11744966,0.08053691,0.68120805,0.23514331,0.48768473,1.14065478,0.31879195,0.29913159,49.283107,0.31578947,1.82646779,0.46644295,0.20800062,28.9120866,0.44604317,1.09317798,0.53020134,0.3119184,0.42405063,1.49166899,0.1920529801,0.1510791367,-9.5,72
2021,Eastern Michigan,Mid-American,181,33,0.30280493,54.8076926,0.45303867,1.30595909,0.8125,0.14141414,3.09090909,306,2.83783784,105,7.92307692,103,5.52941176,69.6,1.443,0.24585635,0.13535912,0.11049724,0.66850829,0.11502737,0.48760331,0.89328284,0.33149171,0.68148967,0.38333333,2.36456338,0.54696133,0.20224346,20.0221028,0.46464646,0.94784615,0.44751381,0.4366027,35.3648184,0.44444444,1.76354784,207,35,0.2739631,56.7103612,0.56038647,0.93038093,0.83333333,0.05084746,3.84745763,454,2.57894737,147,10.7777778,194,3.875,72.8,-1.185,0.15942029,0.11111111,0.04830918,0.75362319,0.33254871,0.62820513,0.93009795,0.24637681,0.09476005,20.3651201,0.35294118,0.93192158,0.57004831,0.30801052,36.3452411,0.60169492,0.85732698,0.42995169,0.22882157,0.50561798,1.04564383,0.1350364964,0.1064638783,-10.8,67
